ID,Exited,gender,age,term_deposit,Own_car,Own_property,Geography,credit_score,tenure,balance,Unemployed,Num_children,Account_length,Total_income,credit_card,Years_employed,Income_type,Education_type,Family_status,Housing_type,Occupation_type,Target
5041541,0,Female,29,0,0,0,Netherlands,633,8,104944.1,0,0,22,90000,1,2.423047701,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Sales staff,1
5041544,0,Male,31,0,1,1,Greece,564,4,0,0,0,20,180000,1,7.173316358,State servant,Secondary / secondary special,Married,House / apartment,Drivers,0
5041548,0,Female,31,0,1,1,Greece,649,2,0,0,0,55,247500,1,6.089105184,Working,Higher education,Married,House / apartment,Accountants,0
5041553,0,Female,30,0,1,1,Greece,622,4,107879.04,0,0,59,180000,0,0.837799544,Commercial associate,Higher education,Married,House / apartment,Other,0
5041570,1,Male,46,0,1,1,Netherlands,459,7,110356.42,0,1,40,202500,1,1.089686989,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5041581,0,Male,27,0,0,1,Greece,718,2,0,0,1,39,270000,0,3.838545624,Working,Secondary / secondary special,Married,House / apartment,Managers,1
5041602,0,Female,34,0,0,1,Spain,655,4,109783.69,0,0,37,67500,1,8.090515206,Working,Higher education,Married,House / apartment,Sales staff,0
5041603,0,Male,22,0,1,1,Greece,696,9,149777,0,0,56,270000,1,4.005557951,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5041616,0,Female,38,0,1,1,Greece,637,3,104339.56,0,1,33,180000,0,7.091179148,Working,Higher education,Married,House / apartment,Core staff,0
5041620,0,Female,21,0,0,1,Spain,630,1,85818.18,0,0,33,292500,1,3.342984456,Commercial associate,Higher education,Single / not married,Rented apartment,Sales staff,0
5041628,0,Male,37,1,1,1,Greece,592,4,212692.97,0,0,39,234000,0,8.257527533,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5041636,0,Male,37,0,0,1,Netherlands,634,1,89696.84,0,0,27,225000,1,15.25835575,Working,Secondary / secondary special,Civil marriage,House / apartment,Other,0
5041641,0,Female,28,0,1,1,Greece,608,9,0,0,1,31,270000,1,4.753006564,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff,0
5041653,0,Female,32,0,1,1,Netherlands,565,9,68067.24,0,2,36,135000,1,7.838627761,Working,Secondary / secondary special,Married,House / apartment,Sales staff,0
5041654,0,Male,67,0,0,1,Spain,763,9,148564.66,0,0,13,99000,0,0.837799544,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5041661,0,Female,55,0,1,1,Greece,665,8,136354.16,0,1,53,333000,1,4.424457723,Commercial associate,Higher education,Married,House / apartment,Managers,0
5041679,0,Male,38,0,0,0,Greece,649,1,122214,1,0,41,94500,0,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5041689,0,Male,45,0,0,1,Greece,695,3,0,0,0,8,315000,1,2.839209566,Working,Secondary / secondary special,Single / not married,House / apartment,Accountants,0
5041691,0,Male,70,0,0,1,Netherlands,775,6,119684.88,0,1,30,135000,1,4.424457723,Working,Incomplete higher,Married,House / apartment,Core staff,0
5041695,0,Female,39,0,1,0,Greece,788,3,135139.33,0,0,30,342000,0,10.42321198,State servant,Higher education,Single / not married,House / apartment,Core staff,0
5041708,1,Female,42,0,1,1,Netherlands,569,9,146100.75,0,3,23,180000,1,2.256035374,Working,Secondary / secondary special,Married,House / apartment,High skill tech staff,0
5041716,1,Female,56,1,0,1,Spain,726,8,123110.9,0,0,2,315000,0,2.004147929,Commercial associate,Higher education,Married,House / apartment,Laborers,0
5041718,1,Female,44,0,0,1,Netherlands,564,3,111760.4,0,0,22,202500,1,1.752260484,State servant,Higher education,Married,House / apartment,High skill tech staff,0
5041722,0,Female,32,0,1,1,Greece,544,9,110728.39,0,0,53,225000,1,15.09134342,Working,Higher education,Married,House / apartment,High skill tech staff,0
5041725,0,Female,41,0,1,1,Greece,614,8,121558.46,0,0,10,81000,1,2.089023046,Working,Secondary / secondary special,Married,House / apartment,Core staff,0
5041733,0,Female,38,0,0,1,Netherlands,453,8,120623.21,0,1,2,157500,1,1.004811872,Working,Secondary / secondary special,Married,House / apartment,Sales staff,0
5041750,0,Female,58,0,0,1,Greece,471,4,114713.57,0,0,11,270000,1,10.5902243,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Core staff,0
5041753,0,Female,37,0,0,1,Netherlands,829,3,103457.76,0,0,29,157500,0,10.0043122,State servant,Higher education,Married,House / apartment,Managers,0
5041764,0,Male,57,0,1,0,Netherlands,754,2,101134.87,1,0,2,135000,1,0,Pensioner,Higher education,Married,House / apartment,Other,0
5041769,0,Male,46,0,1,0,Netherlands,749,10,78136.36,0,0,10,315000,1,27.26134007,State servant,Higher education,Married,House / apartment,Managers,0
5041773,0,Male,23,0,1,0,Greece,667,1,0,0,3,39,135000,1,12.26034758,Working,Higher education,Married,House / apartment,Core staff,0
5041780,0,Male,30,0,0,0,Spain,670,3,133446.34,0,2,17,180000,0,1.092424896,Working,Secondary / secondary special,Married,House / apartment,Other,0
5041786,0,Female,33,0,0,0,Greece,670,7,0,0,0,31,67500,1,1.007549779,State servant,Secondary / secondary special,Married,House / apartment,Sales staff,0
5041787,1,Female,48,0,1,0,Netherlands,623,1,108076.33,0,0,12,99000,1,3.427859573,Working,Secondary / secondary special,Married,House / apartment,Drivers,0
5041790,0,Male,32,0,0,0,Greece,571,5,131354.25,0,0,18,225000,1,0.755662334,Working,Incomplete higher,Married,House / apartment,Drivers,0
5041797,0,Female,37,0,0,0,Netherlands,641,7,62974.64,0,0,29,211500,0,0.755662334,Working,Secondary / secondary special,Married,House / apartment,Cleaning staff,0
5041802,0,Female,30,0,0,0,Netherlands,551,2,143340.44,0,0,33,90000,1,10.67783733,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5041812,0,Male,36,0,0,0,Netherlands,741,8,116993.43,0,1,26,112500,1,7.756490551,Commercial associate,Higher education,Separated,House / apartment,Private service staff,0
5041816,0,Male,31,0,1,0,Greece,472,4,58662.92,0,0,16,112500,0,2.677673053,Working,Secondary / secondary special,Married,Municipal apartment,Sales staff,0
5041835,1,Male,41,0,1,0,Spain,650,3,128808.65,1,0,52,72000,0,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,1
5041839,0,Male,45,0,1,0,Greece,625,7,137555.44,0,0,19,81000,0,6.425867745,Commercial associate,Incomplete higher,Married,House / apartment,Other,0
5041852,0,Male,34,0,1,0,Netherlands,650,4,142393.11,1,0,27,112500,1,0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,Other,0
5041863,0,Female,38,0,0,0,Greece,535,8,0,0,0,47,202500,1,18.0920895,Commercial associate,Higher education,Widow,House / apartment,Other,0
5041866,0,Female,41,0,0,0,Greece,649,2,125785.23,0,1,12,112500,1,6.425867745,Working,Secondary / secondary special,Married,House / apartment,Other,0
5041869,1,Male,22,0,1,0,Greece,689,4,136444.25,0,0,3,99000,1,1.426449551,State servant,Secondary / secondary special,Married,House / apartment,Core staff,1
5041873,0,Male,38,0,0,0,Spain,694,7,121527.4,1,0,60,67500,1,0,Pensioner,Secondary / secondary special,Widow,Municipal apartment,Other,1
5041880,0,Male,52,0,0,0,Netherlands,655,9,144696.75,0,0,34,112500,1,6.926904728,Working,Secondary / secondary special,Civil marriage,Rented apartment,Other,0
5041883,0,Male,36,0,1,0,Greece,620,8,0,0,3,47,112500,1,1.092424896,Working,Higher education,Married,House / apartment,Other,0
5041884,0,Female,35,0,0,0,Greece,577,10,0,0,0,51,180000,1,8.175390323,Working,Higher education,Married,House / apartment,Core staff,0
5041885,1,Male,48,0,0,0,Netherlands,401,8,128140.17,0,1,49,112500,1,7.009041938,Working,Secondary / secondary special,Separated,House / apartment,Core staff,0
5041894,0,Male,25,0,0,0,Greece,599,6,120383.41,0,0,32,135000,1,4.175308186,Working,Secondary / secondary special,Married,House / apartment,Sales staff,0
5041908,1,Female,57,0,0,0,Greece,481,9,0,0,0,55,202500,1,1.174562106,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5041910,0,Male,42,0,0,0,Greece,704,8,129735.3,0,0,58,67500,1,9.259601498,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5041917,1,Female,31,0,0,0,Spain,698,8,185078.26,0,0,2,99000,0,1.092424896,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Laborers,0
5041919,0,Female,28,0,0,0,Greece,480,6,0,1,0,19,135000,0,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5041925,0,Male,42,0,1,0,Greece,682,0,0,0,0,10,157500,1,0.840537451,Working,Secondary / secondary special,Married,Rented apartment,Core staff,0
5041930,0,Male,31,0,0,0,Spain,700,7,0,0,0,47,121500,0,1.924748626,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5041946,0,Male,29,0,0,0,Greece,492,1,144591.96,0,0,52,405000,1,5.25951936,Working,Higher education,Married,House / apartment,Other,0
5041949,1,Female,45,0,0,0,Greece,444,4,0,0,1,53,157500,1,4.42719563,Working,Secondary / secondary special,Married,House / apartment,High skill tech staff,0
5041952,0,Male,36,0,0,0,Greece,624,6,0,1,0,9,157500,0,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5041959,0,Male,37,0,1,0,Greece,709,7,0,0,0,41,112500,1,4.840619588,Working,Secondary / secondary special,Married,House / apartment,Medicine staff,0
5041962,0,Male,68,0,0,0,Netherlands,557,2,100194.44,0,0,49,157500,1,3.926158648,Working,Secondary / secondary special,Civil marriage,With parents,Low-skill Laborers,0
5041967,0,Male,50,0,0,0,Netherlands,646,6,145295.31,0,0,54,211500,1,12.84078386,Commercial associate,Higher education,Married,With parents,Laborers,0
5041984,0,Male,28,0,0,0,Netherlands,719,3,106070.29,0,1,11,81000,1,9.840037783,Working,Higher education,Married,House / apartment,Sales staff,0
5041985,0,Female,47,0,0,0,Netherlands,706,6,120621.89,0,0,55,247500,1,13.42669596,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Laborers,0
5041994,0,Male,38,0,0,0,Greece,660,7,0,1,0,33,90000,0,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5042008,0,Male,36,0,0,0,Greece,667,9,0,0,0,10,315000,1,0.679000938,Commercial associate,Higher education,Civil marriage,House / apartment,Other,1
5042010,0,Male,30,0,0,0,Greece,705,1,0,0,0,24,157500,1,2.510660725,Working,Incomplete higher,Married,House / apartment,Managers,1
5042016,0,Female,27,1,1,0,Netherlands,598,10,171283.91,0,0,13,180000,1,0.344976283,Working,Secondary / secondary special,Married,House / apartment,Drivers,1
5042022,0,Male,26,0,0,0,Greece,669,4,0,0,0,22,202500,1,0.427113493,Commercial associate,Incomplete higher,Single / not married,House / apartment,Managers,0
5042027,1,Female,38,0,0,0,Netherlands,580,1,128218.47,0,0,19,90000,1,4.755744471,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5042033,0,Female,32,0,0,0,Greece,676,5,0,0,0,18,270000,1,17.67866554,Working,Secondary / secondary special,Married,House / apartment,Other,1
5042034,0,Male,28,0,0,0,Netherlands,714,7,77776.39,0,0,34,202500,1,6.84202961,Commercial associate,Secondary / secondary special,Married,House / apartment,Managers,1
5042041,0,Female,72,0,0,0,Netherlands,597,6,124978.19,1,0,45,81000,1,0,Pensioner,Higher education,Single / not married,House / apartment,Other,0
5042047,0,Male,29,0,1,0,Greece,559,1,0,0,0,41,157500,0,1.259437223,State servant,Secondary / secondary special,Separated,House / apartment,Laborers,1
5042048,0,Female,28,0,0,0,Greece,564,1,0,0,0,28,157500,1,5.511406805,Working,Secondary / secondary special,Widow,House / apartment,Sales staff,0
5042059,1,Male,51,0,1,0,Spain,850,3,109799.55,0,2,17,270000,1,20.17563673,State servant,Higher education,Married,House / apartment,Other,0
5042078,0,Male,39,0,1,0,Greece,689,7,0,0,0,50,315000,0,4.594207958,Commercial associate,Higher education,Married,House / apartment,Accountants,0
5042095,1,Female,61,0,0,0,Netherlands,758,8,125397.21,0,1,11,108000,1,11.1761364,Working,Secondary / secondary special,Separated,House / apartment,Other,0
5042105,0,Female,71,0,0,0,Spain,604,10,0,0,0,53,144000,1,27.34621519,Working,Secondary / secondary special,Married,Municipal apartment,Sales staff,0
5042122,0,Male,38,1,1,0,Netherlands,733,9,111347.37,1,0,18,90000,0,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5042129,0,Male,40,0,0,0,Spain,778,8,104291.41,0,0,14,247500,1,20.26051185,Working,Higher education,Married,House / apartment,Managers,0
5042145,1,Female,61,0,1,0,Netherlands,732,9,94867.18,0,2,10,90000,1,6.173980301,State servant,Higher education,Married,House / apartment,Core staff,1
5042149,0,Male,24,0,1,0,Greece,646,8,0,0,0,17,360000,0,0.594125821,Commercial associate,Higher education,Married,House / apartment,Managers,0
5042150,0,Female,33,0,0,0,Greece,597,6,135703.59,0,2,10,81000,0,3.175972128,Commercial associate,Secondary / secondary special,Married,With parents,Cleaning staff,1
5042153,0,Female,37,0,0,0,Netherlands,821,5,106453.53,0,0,24,180000,0,4.42719563,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5042159,1,Male,43,0,0,0,Greece,640,7,132412.38,1,0,33,180000,0,0,Pensioner,Higher education,Married,House / apartment,Other,0
5042184,1,Female,40,0,0,0,Netherlands,511,9,124401.6,0,0,11,135000,1,3.260847245,State servant,Higher education,Married,House / apartment,Core staff,0
5042190,1,Male,46,0,0,0,Greece,805,6,118022.06,0,0,34,67500,1,3.427859573,Working,Secondary / secondary special,Married,House / apartment,Other,0
5042207,0,Male,39,0,0,0,Netherlands,540,1,82531.11,0,0,35,225000,1,1.174562106,Commercial associate,Higher education,Married,House / apartment,Drivers,0
5042218,1,Male,44,0,0,1,Spain,705,0,184552.12,0,0,0,157500,1,1.259437223,Working,Secondary / secondary special,Single / not married,House / apartment,Drivers,0
5042219,0,Male,39,0,1,0,Netherlands,540,4,127278.31,0,0,43,315000,1,3.926158648,Commercial associate,Secondary / secondary special,Single / not married,With parents,Sales staff,0
5042221,0,Female,66,0,0,0,Spain,532,3,0,0,0,4,162000,1,4.512070748,Working,Secondary / secondary special,Married,House / apartment,High skill tech staff,0
5042232,0,Female,45,0,0,1,Greece,535,2,0,0,0,38,112500,0,17.17489065,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Sales staff,0
5042236,0,Male,23,0,0,1,Netherlands,627,5,184244.86,0,0,34,90000,1,4.175308186,Working,Secondary / secondary special,Civil marriage,House / apartment,Low-skill Laborers,0
5042247,1,Male,52,0,0,1,Greece,646,8,59669.43,0,0,10,270000,0,1.593461878,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Sales staff,0
5042258,0,Female,25,0,0,1,Greece,515,7,79543.59,0,0,1,247500,0,1.839873509,Commercial associate,Secondary / secondary special,Married,House / apartment,Cooking staff,0
5042259,0,Female,39,0,0,1,Greece,697,6,151553.19,1,0,22,405000,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5042261,0,Male,27,0,1,1,Netherlands,652,2,166527.88,0,1,40,360000,0,5.426531688,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff,0
5042270,0,Male,28,0,1,1,Netherlands,579,6,150329.15,0,0,9,112500,1,2.841947473,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5042271,0,Male,43,1,0,1,Greece,760,8,121911.59,1,0,49,157500,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5042276,0,Male,51,0,0,1,Greece,769,9,156773.78,1,0,60,108000,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5042277,0,Male,29,0,0,0,Spain,498,8,127864.26,0,1,6,90000,1,5.174644243,Working,Secondary / secondary special,Civil marriage,House / apartment,Sales staff,0
5042281,1,Male,53,0,0,0,Greece,774,4,113709.28,0,0,21,139500,1,1.511324668,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Other,1
5042282,0,Female,43,0,0,1,Netherlands,705,7,79974.55,0,0,5,202500,1,1.511324668,Working,Secondary / secondary special,Civil marriage,House / apartment,Laborers,0
5042284,0,Female,44,0,1,1,Greece,648,2,0,0,0,8,135000,1,0.344976283,Working,Secondary / secondary special,Married,House / apartment,Drivers,0
5042285,1,Female,51,0,0,1,Greece,688,5,0,0,0,3,157500,1,3.345722363,Working,Secondary / secondary special,Single / not married,House / apartment,Secretaries,0
5042293,1,Male,38,0,0,1,Spain,592,0,0,0,0,5,90000,1,6.510742863,Working,Secondary / secondary special,Married,House / apartment,Cooking staff,1
5042295,0,Male,33,0,1,1,Greece,705,3,144427.96,0,1,43,202500,1,5.755080529,Working,Secondary / secondary special,Married,House / apartment,Drivers,1
5042306,0,Male,42,0,1,1,Greece,654,7,99263.09,0,0,34,225000,1,5.678419132,State servant,Secondary / secondary special,Married,House / apartment,Managers,0
5042307,0,Female,32,0,0,0,Greece,624,2,79368.87,0,0,2,90000,1,11.1761364,Working,Secondary / secondary special,Married,Municipal apartment,Cooking staff,0
5042308,0,Female,30,0,0,1,Greece,594,10,0,0,2,37,157500,1,14.51090714,State servant,Higher education,Married,House / apartment,Accountants,0
5042314,0,Female,34,0,0,1,Spain,695,9,0,0,0,23,157500,1,5.174644243,Commercial associate,Secondary / secondary special,Widow,House / apartment,Other,0
5042319,0,Male,28,0,0,1,Greece,597,2,0,0,0,10,202500,1,0.260101166,Working,Incomplete higher,Civil marriage,House / apartment,Core staff,0
5042323,1,Female,52,0,0,1,Greece,758,7,125095.94,0,1,1,117000,1,1.259437223,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Other,0
5042327,0,Female,40,0,0,1,Netherlands,737,2,162485.8,0,1,55,90000,1,6.510742863,Working,Higher education,Married,House / apartment,Laborers,0
5042352,0,Male,37,0,1,1,Netherlands,694,1,95668.82,0,0,29,135000,1,7.594954037,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff,0
